1.000000000000000000e+00,1.868625283241271973e-01,2.357465773820877075e-01,1.604803949594497681e-01,1.256670951843261719e-01,1.551214456558227539e-01,1.765408962965011597e-01,8.903452008962631226e-02,1.662909835577011108e-01,8.349652588367462158e-02,5.245237052440643311e-02,2.411543577909469604e-01,3.113356530666351318e-01,2.717089056968688965e-01,1.594567298889160156e-01,2.559945583343505859e-01,2.030262053012847900e-01,1.341350972652435303e-01,1.782781481742858887e-01,1.858639568090438843e-01,7.583275437355041504e-02,1.648172438144683838e-01,3.565432131290435791e-02,5.249582603573799133e-02,5.486156791448593140e-02,1.265332102775573730e-01,1.623394489288330078e-01,6.778866052627563477e-02,1.109236031770706177e-01,7.377073168754577637e-02,5.524928495287895203e-02,1.948955953121185303e-01,1.441262066364288330e-01,9.294604510068893433e-02,1.148567423224449158e-01,1.323209106922149658e-01,1.235400587320327759e-01,6.878622621297836304e-02,1.036780923604965210e-01,4.749611765146255493e-02,6.643722206354141235e-02,2.564216963946819305e-02,1.515154540538787842e-01,1.358463168144226074e-01,6.353931128978729248e-02,1.332417577505111694e-01,1.582663804292678833e-01,4.301686957478523254e-02,1.444175243377685547e-01,9.867285192012786865e-02,8.091053366661071777e-02,1.994942426681518555e-01,5.945849791169166565e-02,1.213745623826980591e-01,1.489021182060241699e-01,5.162218585610389709e-02,4.507859796285629272e-02,3.882621973752975464e-02,1.296229958534240723e-01,1.338810026645660400e-01,4.071425064466893673e-04,1.823839396238327026e-01,4.804589599370956421e-02,7.825557887554168701e-02,1.345862299203872681e-01,2.212057411670684814e-01,6.122384965419769287e-02,1.131380349397659302e-01,2.741859853267669678e-01,2.043768465518951416e-01,1.452414691448211670e-01,8.198342472314834595e-02,6.839138269424438477e-02,6.387615203857421875e-02,1.949499696493148804e-01,1.722995936870574951e-01,1.524436175823211670e-01,1.374792456626892090e-01,1.795020103454589844e-01,4.640934616327285767e-02
1.868625283241271973e-01,1.000000000000000000e+00,5.364486575126647949e-01,6.965131163597106934e-01,4.550901949405670166e-01,4.321029782295227051e-01,3.454287648200988770e-01,2.382720112800598145e-01,2.102301269769668579e-01,2.284689992666244507e-01,8.586707711219787598e-02,1.926328539848327637e-01,3.270192444324493408e-01,3.006022870540618896e-01,1.413554400205612183e-01,2.071460485458374023e-01,1.831617653369903564e-01,1.699130982160568237e-01,2.507595419883728027e-01,4.460118412971496582e-01,1.160644218325614929e-01,3.316737413406372070e-01,7.139432430267333984e-02,4.021235108375549316e-01,1.471464782953262329e-01,4.001422524452209473e-01,1.660613864660263062e-01,1.906214207410812378e-01,6.471456885337829590e-01,4.398379623889923096e-01,1.413620859384536743e-01,1.819209605455398560e-01,2.017077207565307617e-01,1.274687349796295166e-01,2.720064520835876465e-01,1.323863863945007324e-01,6.668991595506668091e-02,2.277134060859680176e-01,1.494870483875274658e-01,1.553268730640411377e-01,1.328084915876388550e-01,1.315985023975372314e-01,2.718958854675292969e-01,2.826866209506988525e-01,1.341672539710998535e-01,2.073806226253509521e-01,2.770227193832397461e-01,5.346193537116050720e-02,1.756135076284408569e-01,5.009574070572853088e-02,9.474067389965057373e-02,2.810371816158294678e-01,8.842460066080093384e-02,1.307570040225982666e-01,2.893168926239013672e-01,1.089366748929023743e-01,6.629154086112976074e-02,-5.269829183816909790e-02,2.159801870584487915e-01,1.117893159389495850e-01,7.973628491163253784e-02,1.538891196250915527e-01,1.512490808963775635e-01,2.128331810235977173e-01,2.674179375171661377e-01,3.093455731868743896e-01,3.895547688007354736e-01,2.531959414482116699e-01,2.157504707574844360e-01,9.670002013444900513e-02,2.753825783729553223e-01,3.117230534553527832e-01,4.288530349731445312e-01,1.729350537061691284e-01,2.271974682807922363e-01,3.033645153045654297e-01,2.008326053619384766e-01,6.510724127292633057e-02,2.385406047105789185e-01,7.582830637693405151e-02
2.357465773820877075e-01,5.364486575126647949e-01,1.000000000000000000e+00,6.256061196327209473e-01,4.693372249603271484e-01,6.735790967941284180e-01,4.236568808555603027e-01,2.474500685930252075e-01,2.699147164821624756e-01,2.363144308328628540e-01,7.838754355907440186e-02,1.624012142419815063e-01,3.100003898143768311e-01,2.491408586502075195e-01,1.585023105144500732e-01,1.756436675786972046e-01,1.315754354000091553e-01,1.085633113980293274e-01,5.653866380453109741e-02,3.079536557197570801e-01,1.225607320666313171e-01,4.106853008270263672e-01,3.081961162388324738e-02,2.817567586898803711e-01,1.552187353372573853e-01,2.377976626157760620e-01,1.692115664482116699e-01,2.202766537666320801e-01,3.339900076389312744e-01,3.233568966388702393e-01,1.666683256626129150e-01,2.338520437479019165e-01,1.743531227111816406e-01,1.216363906860351562e-01,2.511804699897766113e-01,1.240572407841682434e-01,3.951078280806541443e-02,1.122587993741035461e-01,1.283072978258132935e-01,6.149523332715034485e-02,1.031865328550338745e-01,1.012465879321098328e-01,2.379487156867980957e-01,2.431205213069915771e-01,1.273202300071716309e-01,1.354174464941024780e-01,2.548401057720184326e-01,1.283625960350036621e-01,2.577010989189147949e-01,8.918283134698867798e-02,1.211912631988525391e-01,3.456051349639892578e-01,1.277496367692947388e-01,1.498378962278366089e-01,3.291476070880889893e-01,1.103455871343612671e-01,1.745963543653488159e-01,6.075295060873031616e-02,2.754647433757781982e-01,1.279072314500808716e-01,9.749933332204818726e-02,2.281912416219711304e-01,8.141460269689559937e-02,8.018326014280319214e-02,2.446730732917785645e-01,4.243560433387756348e-01,3.402557969093322754e-01,2.640738785266876221e-01,2.152816057205200195e-01,1.453882455825805664e-01,3.312355577945709229e-01,1.305624097585678101e-01,2.337056845426559448e-01,1.475653648376464844e-01,1.996990740299224854e-01,1.966489851474761963e-01,2.542599141597747803e-01,7.024154067039489746e-02,2.786804735660552979e-01,1.341196894645690918e-01
1.604803949594497681e-01,6.965131163597106934e-01,6.256061196327209473e-01,1.000000000000000000e+00,4.153198599815368652e-01,5.159530639648437500e-01,3.926096856594085693e-01,2.182653844356536865e-01,1.671833992004394531e-01,2.516641616821289062e-01,1.387777458876371384e-02,1.310115307569503784e-01,2.210152000188827515e-01,2.906410396099090576e-01,1.622104346752166748e-01,1.847973018884658813e-01,1.156370565295219421e-01,1.323851048946380615e-01,6.715793907642364502e-02,2.240146398544311523e-01,9.908694773912429810e-02,2.445035427808761597e-01,3.213451802730560303e-02,2.728721201419830322e-01,9.381378442049026489e-02,3.040719926357269287e-01,1.478585600852966309e-01,1.918455362319946289e-01,5.170307159423828125e-01,3.801111876964569092e-01,1.578554809093475342e-01,9.269665181636810303e-02,1.522930264472961426e-01,2.047713100910186768e-02,2.230195254087448120e-01,2.005643583834171295e-02,1.183296320959925652e-03,1.343990862369537354e-01,4.419231414794921875e-02,7.329007983207702637e-02,4.139079898595809937e-02,-2.385580912232398987e-02,1.839855611324310303e-01,1.695600599050521851e-01,5.852471664547920227e-02,1.112693548202514648e-01,1.545222848653793335e-01,4.210015013813972473e-02,7.776981592178344727e-02,4.047198593616485596e-02,5.510696023702621460e-02,1.863576024770736694e-01,8.874422311782836914e-02,5.834158509969711304e-02,2.322215586900711060e-01,4.878654144704341888e-03,1.492368336766958237e-02,-7.769405096769332886e-02,5.496003851294517517e-02,9.342197328805923462e-02,3.432347252964973450e-02,8.832039684057235718e-02,4.921176284551620483e-02,9.361279755830764771e-02,1.080085709691047668e-01,3.427371382713317871e-01,2.919782400131225586e-01,1.290969252586364746e-01,1.279279142618179321e-01,6.879767030477523804e-02,1.617195457220077515e-01,1.665534824132919312e-01,3.484435975551605225e-01,1.225645989179611206e-01,1.364251822233200073e-01,2.236635088920593262e-01,2.955524995923042297e-02,-9.314393624663352966e-03,9.584555774927139282e-02,4.689065739512443542e-02
1.256670951843261719e-01,4.550901949405670166e-01,4.693372249603271484e-01,4.153198599815368652e-01,1.000000000000000000e+00,5.290671586990356445e-01,3.398899435997009277e-01,2.637317478656768799e-01,1.907456368207931519e-01,2.906667590141296387e-01,1.376198530197143555e-01,6.528970599174499512e-02,1.601129174232482910e-01,1.202857717871665955e-01,4.957227781414985657e-02,1.382117122411727905e-01,1.823784112930297852e-01,8.953292667865753174e-02,9.926313906908035278e-02,2.930960655212402344e-01,1.432940959930419922e-01,2.201025336980819702e-01,1.012033876031637192e-02,1.694910377264022827e-01,1.250533014535903931e-01,1.647000461816787720e-01,9.542827308177947998e-02,6.164221838116645813e-02,2.694126367568969727e-01,1.781369149684906006e-01,1.367425322532653809e-01,9.077928215265274048e-02,1.180579960346221924e-01,8.637423813343048096e-02,1.760287582874298096e-01,8.107077330350875854e-02,8.653304725885391235e-02,1.396745592355728149e-01,1.219926849007606506e-01,8.760545402765274048e-02,1.018072664737701416e-01,1.263936311006546021e-01,2.219168096780776978e-01,1.490110009908676147e-01,1.399229019880294800e-01,1.567309051752090454e-01,1.755226850509643555e-01,2.703881636261940002e-02,1.864451169967651367e-01,1.389579027891159058e-01,1.360982209444046021e-01,2.130842953920364380e-01,1.198678761720657349e-01,9.823725372552871704e-02,2.703812420368194580e-01,1.179936826229095459e-01,1.332469284534454346e-01,1.789929904043674469e-02,1.370190531015396118e-01,6.859984993934631348e-02,1.333280801773071289e-01,8.484119176864624023e-02,1.290293931961059570e-01,7.780828326940536499e-02,1.337346881628036499e-01,3.438982963562011719e-01,6.067740321159362793e-01,2.756505012512207031e-01,5.986400321125984192e-02,9.422696381807327271e-02,2.932719588279724121e-01,1.155294552445411682e-01,1.318770498037338257e-01,1.429459899663925171e-01,2.430289238691329956e-01,2.853991985321044922e-01,2.492696046829223633e-01,2.495178207755088806e-02,1.649163365364074707e-01,6.715426594018936157e-02
1.551214456558227539e-01,4.321029782295227051e-01,6.735790967941284180e-01,5.159530639648437500e-01,5.290671586990356445e-01,1.000000000000000000e+00,4.541780054569244385e-01,3.066614568233489990e-01,3.823833167552947998e-01,2.650581598281860352e-01,2.003411017358303070e-02,1.298230886459350586e-01,2.470845282077789307e-01,2.258920967578887939e-01,1.765279024839401245e-01,2.322410494089126587e-01,1.747973710298538208e-01,1.359679102897644043e-01,8.302834630012512207e-02,3.171462416648864746e-01,1.071896404027938843e-01,1.888181418180465698e-01,3.760604653507471085e-03,1.762411594390869141e-01,1.202087774872779846e-01,1.649919748306274414e-01,1.413880288600921631e-01,1.690859794616699219e-01,2.840346992015838623e-01,2.651203274726867676e-01,1.014120057225227356e-01,1.837402135133743286e-01,1.397049129009246826e-01,1.242064014077186584e-01,2.047060579061508179e-01,1.584111154079437256e-01,9.979465603828430176e-02,1.406452953815460205e-01,1.303835958242416382e-01,1.049056425690650940e-01,1.312648355960845947e-01,9.383139759302139282e-02,2.775986194610595703e-01,2.320629060268402100e-01,1.550432592630386353e-01,1.744568794965744019e-01,2.153710573911666870e-01,2.200455665588378906e-01,2.866648137569427490e-01,7.352756708860397339e-02,6.920593231916427612e-02,1.892860084772109985e-01,1.584146916866302490e-01,8.573561161756515503e-02,1.996928006410598755e-01,1.841801702976226807e-01,2.090673893690109253e-01,5.982780084013938904e-02,3.127954006195068359e-01,5.711611360311508179e-02,6.617119908332824707e-02,1.738611608743667603e-01,8.823414891958236694e-02,9.890915453433990479e-02,1.511643230915069580e-01,3.873087763786315918e-01,3.799434304237365723e-01,2.318622916936874390e-01,1.809110939502716064e-01,1.963470280170440674e-01,3.520254492759704590e-01,4.444180428981781006e-02,1.656793206930160522e-01,1.459235697984695435e-01,1.934495866298675537e-01,2.153514176607131958e-01,2.113008797168731689e-01,4.483086988329887390e-02,2.087015956640243530e-01,1.173621863126754761e-01
1.765408962965011597e-01,3.454287648200988770e-01,4.236568808555603027e-01,3.926096856594085693e-01,3.398899435997009277e-01,4.541780054569244385e-01,1.000000000000000000e+00,1.022336781024932861e-01,2.379406094551086426e-01,1.039404422044754028e-01,1.008260622620582581e-01,1.640911549329757690e-01,2.296963185071945190e-01,2.177248448133468628e-01,7.590418308973312378e-02,9.370555728673934937e-02,9.151341766119003296e-02,8.654115349054336548e-02,5.309830605983734131e-02,2.424918115139007568e-01,8.114682883024215698e-02,2.315297126770019531e-01,2.058504708111286163e-02,3.286766707897186279e-01,1.364206373691558838e-01,4.575099945068359375e-01,1.627444922924041748e-01,1.137729063630104065e-01,2.632304728031158447e-01,4.619364142417907715e-01,1.642718464136123657e-01,2.176559418439865112e-01,1.845002174377441406e-01,1.382661312818527222e-01,2.260815501213073730e-01,2.463412284851074219e-01,1.184813529253005981e-01,8.758804947137832642e-02,1.994925551116466522e-02,5.005530640482902527e-02,-2.717934548854827881e-02,-6.008269265294075012e-03,1.450025588274002075e-01,8.265569806098937988e-02,1.021652668714523315e-01,1.961718350648880005e-01,2.166331708431243896e-01,8.789949864149093628e-02,2.093866020441055298e-01,1.463513076305389404e-01,8.986692130565643311e-02,1.846076846122741699e-01,1.075821667909622192e-01,1.249663680791854858e-01,1.414430588483810425e-01,5.517547205090522766e-02,1.466146558523178101e-01,2.608591318130493164e-01,1.594685763120651245e-01,1.173080652952194214e-01,7.109560817480087280e-02,1.994298994541168213e-01,1.321709603071212769e-01,7.481783628463745117e-02,1.839846521615982056e-01,4.304115176200866699e-01,2.411938160657882690e-01,1.844311505556106567e-01,1.490546762943267822e-01,7.275095582008361816e-02,2.613285183906555176e-01,1.870650798082351685e-01,1.796204000711441040e-01,1.319311261177062988e-01,1.632337123155593872e-01,1.634863913059234619e-01,2.116088271141052246e-01,3.745697811245918274e-02,1.101478561758995056e-01,5.313131958246231079e-02
8.903452008962631226e-02,2.382720112800598145e-01,2.474500685930252075e-01,2.182653844356536865e-01,2.637317478656768799e-01,3.066614568233489990e-01,1.022336781024932861e-01,1.000000000000000000e+00,2.768844068050384521e-01,6.961416602134704590e-01,7.209995388984680176e-02,1.685618162155151367e-01,8.611457049846649170e-02,8.078173547983169556e-02,7.107152044773101807e-02,2.138911001384258270e-02,8.514601737260818481e-02,1.124269962310791016e-01,7.082755863666534424e-02,1.412055641412734985e-01,1.291998289525508881e-02,9.082887321710586548e-02,8.126644045114517212e-02,3.816923126578330994e-02,1.650202423334121704e-01,1.266849339008331299e-01,8.149286359548568726e-02,8.662359416484832764e-02,1.507673710584640503e-01,3.282727301120758057e-02,4.799510166049003601e-02,4.615154862403869629e-02,1.603525727987289429e-01,4.867468401789665222e-02,5.611141026020050049e-02,2.479005791246891022e-02,4.623022302985191345e-02,5.538179725408554077e-02,8.943356573581695557e-02,2.184490710496902466e-01,9.232059866189956665e-02,3.084883652627468109e-02,1.612396351993083954e-02,1.240007728338241577e-01,4.996361210942268372e-02,5.811801180243492126e-03,5.425794050097465515e-02,1.054278537631034851e-01,1.344218701124191284e-01,-1.327716652303934097e-02,8.311632275581359863e-02,1.300407350063323975e-01,1.102983728051185608e-01,3.924391418695449829e-02,2.093212008476257324e-01,1.659152209758758545e-01,1.267261058092117310e-01,3.654240444302558899e-02,7.052262872457504272e-02,1.069491356611251831e-02,1.614784449338912964e-01,4.260505363345146179e-02,-6.601268053054809570e-02,3.133779019117355347e-02,6.395822763442993164e-02,1.425751596689224243e-01,2.357003092765808105e-01,2.709825038909912109e-01,5.029570311307907104e-02,7.713291794061660767e-02,9.266360849142074585e-02,5.179623141884803772e-02,4.517691954970359802e-02,2.925197407603263855e-02,2.579008415341377258e-02,3.706132248044013977e-02,8.259945362806320190e-02,1.156281009316444397e-01,8.174001425504684448e-02,2.055926769971847534e-01
1.662909835577011108e-01,2.102301269769668579e-01,2.699147164821624756e-01,1.671833992004394531e-01,1.907456368207931519e-01,3.823833167552947998e-01,2.379406094551086426e-01,2.768844068050384521e-01,1.000000000000000000e+00,2.602138519287109375e-01,3.416275605559349060e-02,1.684543937444686890e-01,2.561753094196319580e-01,1.276788115501403809e-01,1.419605780392885208e-02,1.262919753789901733e-01,8.231829106807708740e-02,1.343732923269271851e-01,1.273601353168487549e-01,1.524251252412796021e-01,3.780134022235870361e-02,9.349650889635086060e-02,1.021788641810417175e-01,2.004949599504470825e-01,1.897598654031753540e-01,1.598220765590667725e-01,1.334664821624755859e-01,1.287507265806198120e-01,1.924843341112136841e-01,1.116017401218414307e-01,5.459407716989517212e-02,2.454852312803268433e-01,1.828761547803878784e-01,1.592142730951309204e-01,1.160943657159805298e-01,2.002578824758529663e-01,5.584403127431869507e-02,4.221194982528686523e-02,8.116828650236129761e-02,1.232553645968437195e-01,7.324626296758651733e-02,8.620520122349262238e-03,1.473624110221862793e-01,1.779599040746688843e-01,1.231295019388198853e-01,1.734065078198909760e-02,1.001161113381385803e-01,2.160001844167709351e-01,1.179138496518135071e-01,8.450234681367874146e-02,2.747798338532447815e-02,1.424463689327239990e-01,3.332955762743949890e-02,1.189517676830291748e-01,1.711197197437286377e-01,1.382457911968231201e-01,2.158547192811965942e-01,1.021901369094848633e-01,2.200580984354019165e-01,5.569268018007278442e-02,1.513890027999877930e-01,2.098965495824813843e-01,7.444318383932113647e-02,1.886955834925174713e-02,1.504425704479217529e-01,1.641943007707595825e-01,1.469282209873199463e-01,3.546987473964691162e-01,2.116217017173767090e-01,1.098024696111679077e-01,1.008080318570137024e-01,1.196000427007675171e-01,1.282144933938980103e-01,1.441975980997085571e-01,8.182734996080398560e-02,1.493748426437377930e-01,2.944842576980590820e-01,1.000193879008293152e-01,1.845791339874267578e-01,1.518913209438323975e-01
8.349652588367462158e-02,2.284689992666244507e-01,2.363144308328628540e-01,2.516641616821289062e-01,2.906667590141296387e-01,2.650581598281860352e-01,1.039404422044754028e-01,6.961416602134704590e-01,2.602138519287109375e-01,1.000000000000000000e+00,6.069781258702278137e-02,1.588146388530731201e-01,1.160062924027442932e-01,5.357982218265533447e-02,4.178869351744651794e-02,4.152123630046844482e-02,7.918079197406768799e-02,8.862772583961486816e-02,1.140316054224967957e-01,1.073502674698829651e-01,-4.198258742690086365e-03,6.472633033990859985e-02,1.214982047677040100e-01,6.443864107131958008e-02,1.717156469821929932e-01,1.099517568945884705e-01,1.075781211256980896e-01,7.042531669139862061e-02,1.746302843093872070e-01,8.734948933124542236e-02,5.380384624004364014e-02,5.219969898462295532e-02,1.147332787513732910e-01,2.336151339113712311e-02,9.464713186025619507e-02,-1.595117710530757904e-02,2.650533802807331085e-02,1.238090079277753830e-02,8.899710327386856079e-02,1.966049075126647949e-01,5.757000669836997986e-02,7.142546772956848145e-02,8.984997123479843140e-02,1.334162652492523193e-01,6.048893928527832031e-02,-8.641453459858894348e-03,6.586150079965591431e-02,6.901479512453079224e-02,8.979916572570800781e-02,2.642948739230632782e-02,6.955016404390335083e-02,8.742794394493103027e-02,7.464715093374252319e-02,3.655693307518959045e-02,2.167664915323257446e-01,1.463299244642257690e-02,5.551704391837120056e-02,4.332625120878219604e-02,5.127489566802978516e-02,7.801100611686706543e-02,1.755878031253814697e-01,5.956327915191650391e-02,-3.478700295090675354e-02,1.593939401209354401e-02,2.076974138617515564e-02,1.410964727401733398e-01,2.415639758110046387e-01,2.756879329681396484e-01,5.683593451976776123e-02,1.083530187606811523e-01,5.541644245386123657e-02,5.985108762979507446e-02,6.674164533615112305e-02,1.024780794978141785e-01,1.066794991493225098e-01,8.429118990898132324e-02,8.116038888692855835e-02,3.725393116474151611e-02,6.191566120833158493e-03,8.727091550827026367e-02
